yishuv_id,yishuv_name
1851,"אזור אילון מ""א 52"
1853,"אזור אילון של""ש"
1922,"אזור אשדוד מ""א 29"
1921,"אזור אשדוד מ""א 33"
1923,"אזור אשדוד של""ש"
1924,"אזור אשקלון מ""א 36"
1926,"אזור אשקלון מ""א 37"
1937,"אזור באר שבע מ""א 41"
1938,"אזור באר שבע מ""א 51"
1939,"אזור באר שבע של""ש"
1933,"אזור בשור מ""א 38"
1935,"אזור בשור מ""א 39"
1934,"אזור בשור מ""א 42"
1907,"אזור גלילות מ""א 19"
1931,"אזור גרר מ""א 39"
1929,"אזור גרר מ""א 41"
1930,"אזור גרר מ""א 42"
1866,"אזור זכרון יעקב מ""א 15"
1867,"אזור זכרון יעקב של""ש"
1873,"אזור חדרה מ""א 14"
1872,"אזור חדרה מ""א 15"
1871,"אזור חדרה מ""א 45"
1874,"אזור חדרה של""ש"
1909,"אזור חולון של""ש"
1860,"אזור חיפה מ""א 12"
1862,"אזור חיפה של""ש"
1813,"אזור חצור מ""א 1"
1814,"אזור חצור מ""א 55"
1815,"אזור חצור של""ש"
1848,"אזור יחיעם מ""א 2"
1846,"אזור יחיעם מ""א 4"
1847,"אזור יחיעם מ""א 52"
1849,"אזור יחיעם מ""א 56"
1850,"אזור יחיעם של""ש"
1942,"אזור ים המלח מ""א 51"
1836,"אזור יקנעם מ""א 13"
1835,"אזור יקנעם מ""א 9"
1805,"אזור כינרות מ""א 3"
1816,"אזור כנרות מ""א 1"
1817,"אזור כנרות מ""א 6"
1818,"אזור כנרות של""ש"
1843,"אזור כרמיאל מ""א 2"
1844,"אזור כרמיאל מ""א 56"
1845,"אזור כרמיאל של""ש"
1919,"אזור לכיש מ""א 34"
1917,"אזור לכיש מ""א 35"
1920,"אזור לכיש מ""א 41"
1918,"אזור לכיש מ""א 50"
1887,"אזור מודיעין מ""א 25"
1890,"אזור מודיעין מ""א 30"
1895,"אזור מודיעין של""ש"
1911,"אזור מלאכי מ""א 33"
1915,"אזור מלאכי מ""א 34"
1913,"אזור מלאכי מ""א 35"
1914,"אזור מלאכי מ""א 50"
1855,"אזור נהרייה מ""א 4"
1856,"אזור נהרייה של""ש"
1858,"אזור עכו מ""א 4"
1857,"אזור עכו מ""א 56"
1859,"אזור עכו של""ש"
1888,"אזור פתח תקווה מ""א 20"
1886,"אזור פתח תקווה מ""א 25"
1889,"אזור פתח תקווה של""ש"
1903,"אזור ראשל""צ מ""א 27"
1904,"אזור ראשל""צ של""ש"
1896,"אזור רחובות מ""א 28"
1899,"אזור רחובות מ""א 29"
1898,"אזור רחובות מ""א 30"
1901,"אזור רחובות מ""א 31"
1897,"אזור רחובות מ""א 32"
1902,"אזור רחובות של""ש"
1892,"אזור רמלה מ""א 25"
1891,"אזור רמלה מ""א 30"
1893,"אזור רמלה מ""א 40"
1894,"אזור רמלה של""ש"
1908,"אזור רמת גן של""ש"
1841,"אזור שפרעם מ""א 56"
1840,"אזור שפרעם מ""א 9"
1842,"אזור שפרעם של""ש"
1905,"אזור תל אביב של""ש"
1724,אזור תעסוקה משגב(תרדיון)
1865,"אזור תעשיה אכסאל מ""א 9"
1726,אזור תעשייה אכזיב (מילואות)
1727,אזור תעשייה נעמן (מילואות)
1157,אחווה
1157,Ahawa
1157,ahawa
1157,AHAWA
0821,אחוזם
0821,Ahuzzam
0821,ahuzzam
0821,AHUZZAM
1330,אחוזת ברק
1330,Ahuzzat Baraq
1330,ahuzzat baraq
1330,AHUZZAT BARAQ
1330,Ahuzzat baraq
0785,אחיהוד
0785,Ahihud
0785,ahihud
0785,AHIHUD
0850,אחיטוב
0850,Ahituv
0850,ahituv
0850,AHITUV
0804,אחיסמך
0804,Ahisamakh
0804,ahisamakh
0804,AHISAMAKH
0797,אחיעזר
0797,Ahi'ezer
0797,ahi'ezer
0797,AHI'EZER
0965,אטרש (שבט)
0965,Atrash
0965,atrash
0965,ATRASH
0338,איבים
0338,Ibbim
0338,ibbim
0338,IBBIM
0716,אייל
0716,Eyal
0716,eyal
0716,EYAL
0077,איילת השחר
0077,Ayyelet HaShahar
0077,ayyelet hashahar
0077,AYYELET HASHAHAR
0077,Ayyelet hashahar
0077,Ayyelet Hashahar
0294,אילון
0294,Elon
0294,elon
0294,ELON
1716,אילון תבור*
1126,אילות
1126,Elot
1126,elot
1126,ELOT
0049,אילנייה
0049,Ilaniyya
0049,ilaniyya
0049,ILANIYYA
2600,אילת
2600,Elat
2600,elat
2600,ELAT
1336,אירוס
1336,Irus
1336,irus
1336,IRUS
3762,איתמר
3762,Itamar
3762,itamar
3762,ITAMAR
0037,איתן
0037,Etan
0037,etan
0037,ETAN
0886,איתנים
0886,Etanim
0886,etanim
0886,ETANIM
0478,אכסאל
0478,Iksal
0478,iksal
0478,IKSAL
1339,אל -עזי
1339,Al-Azy
1339,al-azy
1339,AL-AZY
1339,Al-azy
1316,אל -עריאן
1316,Al-Aryan
1316,al-aryan
1316,AL-ARYAN
1316,Al-aryan
4003,אל -רום
4003,El-Rom
4003,el-rom
4003,EL-ROM
4003,El-rom
1359,אל סייד
1359,Al Sayyid
1359,al sayyid
1359,AL SAYYID
1359,Al sayyid
1145,אלומה
1145,Alumma
1145,alumma
1145,ALUMMA
0330,אלומות
0330,Alummot
0330,alummot
0330,ALUMMOT
1182,אלון הגליל
1182,Allon HaGalil
1182,allon hagalil
1182,ALLON HAGALIL
1182,Allon hagalil
1182,Allon Hagalil
3579,אלון מורה
3579,Elon More
3579,elon more
3579,ELON MORE
3579,Elon more
3604,אלון שבות
3604,Allon Shevut
3604,allon shevut
3604,ALLON SHEVUT
3604,Allon shevut
0429,אלוני אבא
0429,Allone Abba
0429,allone abba
0429,ALLONE ABBA
0429,Allone abba
4017,אלוני הבשן
4017,Allone HaBashan
4017,allone habashan
4017,ALLONE HABASHAN
4017,Allone habashan
4017,Allone Habashan
0868,אלוני יצחק
0868,Allone Yizhaq
0868,allone yizhaq
0868,ALLONE YIZHAQ
0868,Allone yizhaq
0285,אלונים
0285,Allonim
0285,allonim
0285,ALLONIM
4002,אלי-עד
4002,Eli-Ad
4002,eli-ad
4002,ELI-AD
4002,Eli-ad
1365,אליאב
1365,Eliav
1365,eliav
1365,ELIAV
0041,אליכין
0041,Elyakhin
0041,elyakhin
0041,ELYAKHIN
1248,אליפז
1248,Elifaz
1248,elifaz
1248,ELIFAZ
0730,אליפלט
0730,Elifelet
0730,elifelet
0730,ELIFELET
0682,אליקים
0682,Elyaqim
0682,elyaqim
0682,ELYAQIM
0204,אלישיב
0204,Elyashiv
0204,elyashiv
0204,ELYASHIV
0841,אלישמע
0841,Elishama
0841,elishama
0841,ELISHAMA
1125,אלמגור
1125,Almagor
1125,almagor
1125,ALMAGOR
3556,אלמוג
3556,Almog
3556,almog
3556,ALMOG
1309,אלעד
1309,El'ad
1309,el'ad
1309,EL'AD
3618,אלעזר
3618,El'azar
3618,el'azar
3618,EL'AZAR
3750,אלפי מנשה
3750,Alfe Menashe
3750,alfe menashe
3750,ALFE MENASHE
3750,Alfe menashe
0603,אלקוש
0603,Elqosh
0603,elqosh
0603,ELQOSH
3560,אלקנה
3560,Elqana
3560,elqana
3560,ELQANA
0772,אמונים
0772,Emunim
0772,emunim
0772,EMUNIM
1064,אמירים
1064,Amirim
1064,amirim
1064,AMIRIM
1253,אמנון
1253,Amnun
1253,amnun
1253,AMNUN
0023,אמציה
0023,Amazya
0023,amazya
0023,AMAZYA
4012,אניעם
4012,Ani'am
4012,ani'am
4012,ANI'AM
0960,אסד (שבט)
0960,Asad
0960,asad
0960,ASAD
3754,אספר
3754,Asfar
3754,asfar
3754,ASFAR
0529,אעבלין
0529,I'billin
0529,i'billin
0529,I'BILLIN
0963,אעצם (שבט)
0963,A'sam
0963,a'sam
0963,A'SAM
0959,אפיניש (שבט)
0959,Afaynish
0959,afaynish
0959,AFAYNISH
4301,אפיק
4301,Afiq
4301,afiq
4301,AFIQ
0176,אפיקים
0176,Afiqim
0176,afiqim
0176,AFIQIM
0313,אפק
0313,Afeq
0313,afeq
0313,AFEQ
3650,אפרת
3650,Efrat
3650,efrat
3650,EFRAT
0701,ארבל
0701,Arbel
0701,arbel
0701,ARBEL
3598,ארגמן
3598,Argaman
3598,argaman
3598,ARGAMAN
0714,ארז
0714,Erez
0714,erez
0714,EREZ
3570,אריאל
3570,Ari'el
3570,ari'el
3570,ARI'EL
1324,ארסוף
1324,Arsuf
1324,arsuf
1324,ARSUF
0071,אשבול
0071,Eshbol
0071,eshbol
0071,ESHBOL
1276,אשבל
1276,Eshbal
1276,eshbal
1276,ESHBAL
0070,אשדוד
0070,Ashdod
0070,ashdod
0070,ASHDOD
0199,אשדות יעקב (איחוד)
0199,Ashdot Ya'aqov(Ihud)
0199,ashdot ya'aqov(ihud)
0199,ASHDOT YA'AQOV(IHUD)
0199,Ashdot ya'aqov(ihud)
0188,אשדות יעקב (מאוחד)
0188,Ashdot Ya'aqov(Me'uhad)
0188,ashdot ya'aqov(me'uhad)
0188,ASHDOT YA'AQOV(ME'UHAD)
0188,Ashdot ya'aqov(me'uhad)
1188,אשחר
1188,Eshhar
1188,eshhar
1188,ESHHAR
3722,אשכולות
3722,Eshkolot
3722,eshkolot
3722,ESHKOLOT
2021,אשל הנשיא
2021,Eshel HaNasi
2021,eshel hanasi
2021,ESHEL HANASI
2021,Eshel hanasi
2021,Eshel Hanasi
1152,אשלים
1152,Ashalim
1152,ashalim
1152,ASHALIM
7100,אשקלון
7100,Ashqelon
7100,ashqelon
7100,ASHQELON
1256,אשרת
1256,Asherat
1256,asherat
1256,ASHERAT
0740,אשתאול
0740,Eshta'ol
0740,eshta'ol
0740,ESHTA'OL
6000,באקה אל-גרביה
6000,Baqa Al-Gharbiyye
6000,baqa al-gharbiyye
6000,BAQA AL-GHARBIYYE
6000,Baqa al-gharbiyye
0021,באר אורה
0021,Be'er Ora
0021,be'er ora
0021,BE'ER ORA
0021,Be'er ora
1376,באר גנים
1376,Be'er Gannim
1376,be'er gannim
1376,BE'ER GANNIM
1376,Be'er gannim
0155,באר טוביה
0155,Be'er Toviyya
0155,be'er toviyya
0155,BE'ER TOVIYYA
0155,Be'er toviyya
2530,באר יעקב
2530,Be'er Ya'aqov
2530,be'er ya'aqov
2530,BE'ER YA'AQOV
2530,Be'er ya'aqov
1278,באר מילכה
1278,Be'er Milka
1278,be'er milka
1278,BE'ER MILKA
1278,Be'er milka
9000,באר שבע
9000,Be'er Sheva
9000,be'er sheva
9000,BE'ER SHEVA
9000,Be'er sheva
0450,בארות יצחק
0450,Be'erot Yizhaq
0450,be'erot yizhaq
0450,BE'EROT YIZHAQ
0450,Be'erot yizhaq
0697,בארותיים
0697,Be'erotayim
0697,be'erotayim
0697,BE'EROTAYIM
0399,בארי
0399,Be'eri
0399,be'eri
0399,BE'ERI
0559,בוסתן הגליל
0559,Bustan HaGalil
0559,bustan hagalil
0559,BUSTAN HAGALIL
0559,Bustan hagalil
0559,Bustan Hagalil
0482,בועיינה-נוג'ידאת
0482,Bu'eine-Nujeidat
0482,bu'eine-nujeidat
0482,BU'EINE-NUJEIDAT
0482,Bu'eine-nujeidat
4001,בוקעאתא
4001,Buq'ata
4001,buq'ata
4001,BUQ'ATA
0698,בורגתה
0698,Burgeta
0698,burgeta
0698,BURGETA
2043,בחן
2043,Bahan
2043,bahan
2043,BAHAN
0762,בטחה
0762,Bitha
0762,bitha
0762,BITHA
1725,"בי""ס אזורי מקיף (אשר)"
0234,ביצרון
0234,Bizzaron
0234,bizzaron
0234,BIZZARON
0998,ביר אל-מכסור
0998,Bir El-Maksur
0998,bir el-maksur
0998,BIR EL-MAKSUR
0998,Bir el-maksur
1348,ביר הדאג'
1348,Bir Hadage
1348,bir hadage
1348,BIR HADAGE
1348,Bir hadage
0368,בירייה
0368,Biriyya
0368,biriyya
0368,BIRIYYA
0317,בית אורן
0317,Bet Oren
0317,bet oren
0317,BET OREN
0317,Bet oren
3574,בית אל
3574,Bet El
3574,bet el
3574,BET EL
3574,Bet el
0562,בית אלעזרי
0562,Bet El'azari
0562,bet el'azari
0562,BET EL'AZARI
0562,Bet el'azari
0095,בית אלפא
0095,Bet Alfa
0095,bet alfa
0095,BET ALFA
0095,Bet alfa
3652,בית אריה-עופרים
3652,Bet Arye-Ofarim
3652,bet arye-ofarim
3652,BET ARYE-OFARIM
3652,Bet arye-ofarim
1076,בית ברל
1076,Bet Berl
1076,bet berl
1076,BET BERL
1076,Bet berl
0480,בית ג'ן
0480,Beit Jann
0480,beit jann
0480,BEIT JANN
0480,Beit jann
0619,בית גוברין
0619,Bet Guvrin
0619,bet guvrin
0619,BET GUVRIN
0619,Bet guvrin
0571,בית גמליאל
0571,Bet Gamli'el
0571,bet gamli'el
0571,BET GAMLI'EL
0571,Bet gamli'el
0466,בית דגן
0466,Bet Dagan
0466,bet dagan
0466,BET DAGAN
0466,Bet dagan
0723,בית הגדי
0723,Bet HaGaddi
0723,bet hagaddi
0723,BET HAGADDI
0723,Bet hagaddi
0723,Bet Hagaddi
0373,בית הלוי
0373,Bet HaLewi
0373,bet halewi
0373,BET HALEWI
0373,Bet halewi
0373,Bet Halewi
0322,בית הלל
0322,Bet Hillel
0322,bet hillel
0322,BET HILLEL
0322,Bet hillel
0572,בית העמק
0572,Bet HaEmeq
0572,bet haemeq
0572,BET HAEMEQ
0572,Bet haemeq
0572,Bet Haemeq
3645,בית הערבה
3645,Bet HaArava
3645,bet haarava
3645,BET HAARAVA
3645,Bet haarava
3645,Bet Haarava
0242,בית השיטה
0242,Bet HaShitta
0242,bet hashitta
0242,BET HASHITTA
0242,Bet hashitta
0242,Bet Hashitta
0353,בית זיד
0353,Bet Zeid
0353,bet zeid
0353,BET ZEID
0353,Bet zeid
0710,בית זית
0710,Bet Zayit
0710,bet zayit
0710,BET ZAYIT
0710,Bet zayit
0143,בית זרע
0143,Bet Zera
0143,bet zera
0143,BET ZERA
0143,Bet zera
1712,בית חולים פוריה
3575,בית חורון
3575,Bet Horon
3575,bet horon
3575,BET HORON
3575,Bet horon
0877,בית חירות
0877,Bet Herut
0877,bet herut
0877,BET HERUT
0877,Bet herut
2033,בית חלקיה
2033,Bet Hilqiyya
2033,bet hilqiyya
2033,BET HILQIYYA
2033,Bet hilqiyya
0159,בית חנן
0159,Bet Hanan
0159,bet hanan
0159,BET HANAN
0159,Bet hanan
0800,בית חנניה
0800,Bet Hananya
0800,bet hananya
0800,BET HANANYA
0800,Bet hananya
1050,בית חשמונאי
1050,Bet Hashmonay
1050,bet hashmonay
1050,BET HASHMONAY
1050,Bet hashmonay
0288,בית יהושע
0288,Bet Yehoshua
0288,bet yehoshua
0288,BET YEHOSHUA
0288,Bet yehoshua
0265,בית יוסף
0265,Bet Yosef
0265,bet yosef
0265,BET YOSEF
0265,Bet yosef
0200,בית ינאי
0200,Bet Yannay
0200,bet yannay
0200,BET YANNAY
0200,Bet yannay
0326,בית יצחק-שער חפר
0326,Bet Yizhaq-Sh. Hefer
0326,bet yizhaq-sh. hefer
0326,BET YIZHAQ-SH. HEFER
0326,Bet yizhaq-sh. Hefer
0430,בית לחם הגלילית
0430,Bet Lehem HaGelilit
0430,bet lehem hagelilit
0430,BET LEHEM HAGELILIT
0430,Bet lehem hagelilit
0430,Bet Lehem Hagelilit
0751,בית מאיר
0751,Bet Me'ir
0751,bet me'ir
0751,BET ME'IR
0751,Bet me'ir
0784,בית נחמיה
0784,Bet Nehemya
0784,bet nehemya
0784,BET NEHEMYA
0784,Bet nehemya
0016,בית ניר
0016,Bet Nir
0016,bet nir
0016,BET NIR
0016,Bet nir
0672,בית נקופה
0672,Bet Neqofa
0672,bet neqofa
0672,BET NEQOFA
0672,Bet neqofa
0202,בית עובד
0202,Bet Oved
0202,bet oved
0202,BET OVED
0202,Bet oved
0301,בית עוזיאל
0301,Bet Uzzi'el
0301,bet uzzi'el
0301,BET UZZI'EL
0301,Bet uzzi'el
0756,בית עזרא
0756,Bet Ezra
0756,bet ezra
0756,BET EZRA
0756,Bet ezra
0604,בית עריף
0604,Bet Arif
0604,bet arif
0604,BET ARIF
0604,Bet arif
0212,בית צבי
0212,Bet Zevi
0212,bet zevi
0212,BET ZEVI
0212,Bet zevi
0598,בית קמה
0598,Bet Qama
0598,bet qama
0598,BET QAMA
0598,Bet qama
0365,בית קשת
0365,Bet Qeshet
0365,bet qeshet
0365,BET QESHET
0365,Bet qeshet
0848,בית רבן
0848,Bet Rabban
0848,bet rabban
0848,BET RABBAN
0848,Bet rabban
1162,בית רימון
1162,Bet Rimmon
1162,bet rimmon
1162,BET RIMMON
1162,Bet rimmon
9200,בית שאן
9200,Bet She'an
9200,bet she'an
9200,BET SHE'AN
9200,Bet she'an
2610,בית שמש
2610,Bet Shemesh
2610,bet shemesh
2610,BET SHEMESH
2610,Bet shemesh
0248,בית שערים
0248,Bet She'arim
0248,bet she'arim
0248,BET SHE'ARIM
0248,Bet she'arim
0747,בית שקמה
0747,Bet Shiqma
0747,bet shiqma
0747,BET SHIQMA
0747,Bet shiqma
0252,ביתן אהרן
0252,Bitan Aharon
0252,bitan aharon
0252,BITAN AHARON
0252,Bitan aharon
3780,ביתר עילית
3780,Betar Illit
3780,betar illit
3780,BETAR ILLIT
3780,Betar illit
0094,בלפוריה
0094,Balfurya
0094,balfurya
0094,BALFURYA
0760,בן זכאי
0760,Ben Zakkay
0760,ben zakkay
0760,BEN ZAKKAY
0760,Ben zakkay
0712,בן עמי
0712,Ben Ammi
0712,ben ammi
0712,BEN AMMI
0712,Ben ammi
1084,בן שמן (כפר נוער)
1084,Ben Shemen(K.No'ar)
1084,ben shemen(k.no'ar)
1084,BEN SHEMEN(K.NO'AR)
1084,Ben shemen(k.no'ar)
1084,Ben Shemen(K.no'ar)
2013,בן שמן (מושב)
2013,Ben Shemen (Moshav)
2013,ben shemen (moshav)
2013,BEN SHEMEN (MOSHAV)
2013,Ben shemen (moshav)
6100,בני ברק
6100,Bene Beraq
6100,bene beraq
6100,BENE BERAQ
6100,Bene beraq
1368,בני דקלים
1368,Bne Dkalim
1368,bne dkalim
1368,BNE DKALIM
1368,Bne dkalim
0592,בני דרום
0592,Bene Darom
0592,bene darom
0592,BENE DAROM
0592,Bene darom
0386,בני דרור
0386,Bene Deror
0386,bene deror
0386,BENE DEROR
0386,Bene deror
4015,בני יהודה
4015,Bene Yehuda
4015,bene yehuda
4015,BENE YEHUDA
4015,Bene yehuda
1363,בני נצרים
1363,Bne Netsarim
1363,bne netsarim
1363,BNE NETSARIM
1363,Bne netsarim
0448,בני עטרות
0448,Bene Atarot
0448,bene atarot
0448,BENE ATAROT
0448,Bene atarot
1066,"בני עי""ש"
1066,Bene Ayish
1066,bene ayish
1066,BENE AYISH
1066,Bene ayish
0418,בני ציון
0418,Bene Ziyyon
0418,bene ziyyon
0418,BENE ZIYYON
0418,Bene ziyyon
0588,בני ראם
0588,Bene Re'em
0588,bene re'em
0588,BENE RE'EM
0588,Bene re'em
0685,בניה
0685,Benaya
0685,benaya
0685,BENAYA
9800,בנימינה-גבעת עדה*
9800,Binyamina-Giv'at Ada
9800,binyamina-giv'at ada
9800,BINYAMINA-GIV'AT ADA
9800,Binyamina-giv'at ada
1326,"בסמ""ה"
1326,Basma
1326,basma
1326,BASMA
0944,בסמת טבעון
0944,Basmat Tab'un
0944,basmat tab'un
0944,BASMAT TAB'UN
0944,Basmat tab'un
0483,בענה
0483,Bi'ne
0483,bi'ne
0483,BI'NE
0389,בצרה
0389,Bazra
0389,bazra
0389,BAZRA
0589,בצת
0589,Bezet
0589,bezet
0589,BEZET
0864,בקוע
0864,Beqoa
0864,beqoa
0864,BEQOA
3612,בקעות
3612,Beqa'ot
3612,beqa'ot
3612,BEQA'OT
1854,"בקעת נטופה מ""א 56"
1884,"בקעת תירען מ""א 3"
1728,בר-לב
0823,בר גיורא
0823,Bar Giyyora
0823,bar giyyora
0823,BAR GIYYORA
0823,Bar giyyora
1191,בר יוחאי
1191,Bar Yohay
1191,bar yohay
1191,BAR YOHAY
1191,Bar yohay
3744,ברוכין
3744,Brukhin
3744,brukhin
3744,BRUKHIN
0428,ברור חיל
0428,Beror Hayil
0428,beror hayil
0428,BEROR HAYIL
0428,Beror hayil
2060,ברוש
2060,Berosh
2060,berosh
2060,BEROSH
3710,ברכה
3710,Berakha
3710,berakha
3710,BERAKHA
0746,ברכיה
0746,Berekhya
0746,berekhya
0746,BEREKHYA
0667,ברעם
0667,Bar'am
0667,bar'am
0667,BAR'AM
0141,ברק
0141,Baraq
0141,baraq
0141,BARAQ
0617,ברקאי
0617,Barqay
0617,barqay
0617,BARQAY
3654,ברקן
3654,Barqan
3654,barqan
3654,BARQAN
2038,ברקת
2038,Bareqet
2038,bareqet
2038,BAREQET
1323,בת הדר
1323,Bat Hadar
1323,bat hadar
1323,BAT HADAR
1323,Bat hadar
1361,בת חן
1361,Bat Hen
1361,bat hen
1361,BAT HEN
1361,Bat hen
1319,בת חפר
1319,Bat Hefer
1319,bat hefer
1319,BAT HEFER
1319,Bat hefer
6200,בת ים
6200,Bat Yam
6200,bat yam
6200,BAT YAM
6200,Bat yam
3794,בת עין
3794,Bat Ayin
3794,bat ayin
3794,BAT AYIN
3794,Bat ayin
0033,בת שלמה
0033,Bat Shelomo
0033,bat shelomo
0033,BAT SHELOMO
0033,Bat shelomo
1736,בתי זיקוק - קישון
1292,ג'דיידה-מכר
1292,Judeide-Maker
1292,judeide-maker
1292,JUDEIDE-MAKER
1292,Judeide-maker
0485,ג'ולס
0485,Julis
0485,julis
0485,JULIS
0627,ג'לג'וליה
0627,Jaljulye
0627,jaljulye
0627,JALJULYE
0976,ג'נאביב (שבט)
0976,Janabib
0976,janabib
0976,JANABIB
0541,ג'סר א-זרקא
0541,Jisr Az-Zarqa
0541,jisr az-zarqa
0541,JISR AZ-ZARQA
0541,Jisr az-zarqa
0487,ג'ש (גוש חלב)
0487,Jish(Gush Halav)
0487,jish(gush halav)
0487,JISH(GUSH HALAV)
0487,Jish(gush halav)
0628,ג'ת
0628,Jatt
0628,jatt
0628,JATT
0872,גאולי תימן
0872,Ge'ule Teman
0872,ge'ule teman
0872,GE'ULE TEMAN
0872,Ge'ule teman
0379,גאולים
0379,Ge'ulim
0379,ge'ulim
0379,GE'ULIM
1963,"גאון הירדן מ""א 3"
0853,גאליה
0853,Ge'alya
0853,ge'alya
0853,GE'ALYA
0352,גבולות
0352,Gevulot
0352,gevulot
0352,GEVULOT
0424,גבים
0424,Gevim
0424,gevim
0424,GEVIM
0086,גבע
0086,Geva
0086,geva
0086,GEVA
3763,גבע בנימין
3763,Geva Binyamin
3763,geva binyamin
3763,GEVA BINYAMIN
3763,Geva binyamin
0683,גבע כרמל
0683,Geva Karmel
0683,geva karmel
0683,GEVA KARMEL
0683,Geva karmel
2014,גבעולים
2014,Giv'olim
2014,giv'olim
